10,6,114.10865,30.59134,0,0,0,0,0,0,0
10,7,114.22556,30.498242,0,0,0,0,0,0,0
10,8,114.22556,30.59134,0,0,0,0,0,0,0
10,9,114.16711,30.498242,0,0,0,0,0,0,0
10,10,114.16711,30.59134,0,0,0,0,0,0,0
11,0,114.14762,30.684437,34,2,1,5,0,8,41
11,1,114.16711,30.684437,28,1,0,7,0,8,36
11,2,114.18659,30.684437,30,3,2,3,0,8,38
11,3,114.20608,30.684437,25,5,1,5,0,11,36
11,4,114.22556,30.684437,34,2,5,6,0,13,46
11,5,114.10865,30.498242,0,0,0,0,0,0,0
11,6,114.10865,30.59134,0,0,0,0,0,0,0
11,7,114.22556,30.498242,0,0,0,0,0,0,0
11,8,114.22556,30.59134,0,0,0,0,0,0,0
11,9,114.16711,30.498242,0,0,0,0,0,0,0
11,10,114.16711,30.59134,0,0,0,0,0,0,0
12,0,114.14762,30.684437,33,3,1,5,0,9,41
12,1,114.16711,30.684437,27,2,0,7,0,9,36
12,2,114.18659,30.684437,30,3,2,3,0,8,38
12,3,114.20608,30.684437,23,6,2,5,0,13,36
12,4,114.22556,30.684437,33,2,3,9,0,14,46
12,5,114.10865,30.498242,0,0,0,0,0,0,0
12,6,114.10865,30.59134,0,0,0,0,0,0,0
12,7,114.22556,30.498242,0,0,0,0,0,0,0
12,8,114.22556,30.59134,0,0,0,0,0,0,0
12,9,114.16711,30.498242,0,0,0,0,0,0,0
12,10,114.16711,30.59134,0,0,0,0,0,0,0
13,0,114.14762,30.684437,32,3,1,6,0,10,41
13,1,114.16711,30.684437,27,1,1,7,0,9,36
13,2,114.18659,30.684437,30,3,0,5,0,8,38
13,3,114.20608,30.684437,22,4,4,6,0,14,36
13,4,114.22556,30.684437,33,1,2,11,0,14,46
13,5,114.10865,30.498242,0,0,0,0,0,0,0
13,6,114.10865,30.59134,0,0,0,0,0,0,0
13,7,114.22556,30.498242,0,0,0,0,0,0,0
13,8,114.22556,30.59134,0,0,0,0,0,0,0
13,9,114.16711,30.498242,0,0,0,0,0,0,0
13,10,114.16711,30.59134,0,0,0,0,0,0,0
14,0,114.14762,30.684437,31,3,2,6,0,11,41
14,1,114.16711,30.684437,27,0,2,7,0,9,36
14,2,114.18659,30.684437,30,0,3,5,0,8,38
14,3,114.20608,30.684437,21,3,5,7,0,15,36
14,4,114.22556,30.684437,31,2,2,12,0,16,46
14,5,114.10865,30.498242,0,0,0,0,0,0,0
14,6,114.10865,30.59134,0,0,0,0,0,0,0
14,7,114.22556,30.498242,0,0,0,0,0,0,0
14,8,114.22556,30.59134,0,0,0,0,0,0,0
14,9,114.16711,30.498242,0,0,0,0,0,0,0
14,10,114.16711,30.59134,0,0,0,0,0,0,0
15,0,114.14762,30.684437,28,4,3,7,0,14,41
15,1,114.16711,30.684437,26,1,1,8,0,10,36
15,2,114.18659,30.684437,29,1,3,5,0,9,38
15,3,114.20608,30.684437,21,2,3,10,0,15,36
15,4,114.22556,30.684437,30,3,1,13,0,17,46
15,5,114.10865,30.498242,0,0,0,0,0,0,0
15,6,114.10865,30.59134,0,0,0,0,0,0,0
15,7,114.22556,30.498242,0,0,0,0,0,0,0
15,8,114.22556,30.59134,0,0,0,0,0,0,0
15,9,114.16711,30.498242,0,0,0,0,0,0,0
15,10,114.16711,30.59134,0,0,0,0,0,0,0
16,0,114.14762,30.684437,27,5,2,8,0,15,41
16,1,114.16711,30.684437,25,2,0,9,0,11,36
16,2,114.18659,30.684437,27,3,0,8,0,11,38
16,3,114.20608,30.684437,21,0,3,12,0,15,36
16,4,114.22556,30.684437,29,3,1,14,0,18,46
16,5,114.10865,30.498242,0,0,0,0,0,0,0
16,6,114.10865,30.59134,0,0,0,0,0,0,0
16,7,114.22556,30.498242,0,0,0,0,0,0,0
16,8,114.22556,30.59134,0,0,0,0,0,0,0
16,9,114.16711,30.498242,0,0,0,0,0,0,0
16,10,114.16711,30.59134,0,0,0,0,0,0,0
17,0,114.14762,30.684437,27,3,2,10,0,15,41
17,1,114.16711,30.684437,24,2,1,9,0,12,36
17,2,114.18659,30.684437,26,4,0,8,0,12,38
17,3,114.20608,30.684437,20,1,2,13,0,16,36
17,4,114.22556,30.684437,27,4,2,14,0,20,46
17,5,114.10865,30.498242,0,0,0,0,0,0,0
17,6,114.10865,30.59134,0,0,0,0,0,0,0
17,7,114.22556,30.498242,0,0,0,0,0,0,0
17,8,114.22556,30.59134,0,0,0,0,0,0,0
17,9,114.16711,30.498242,0,0,0,0,0,0,0
17,10,114.16711,30.59134,0,0,0,0,0,0,0
18,0,114.14762,30.684437,25,3,4,10,0,17,41
18,1,114.16711,30.684437,24,2,1,9,0,12,36
18,2,114.18659,30.684437,23,4,3,8,0,15,38
18,3,114.20608,30.684437,19,2,0,15,0,17,36
18,4,114.22556,30.684437,27,3,2,15,0,20,46
18,5,114.10865,30.498242,0,0,0,0,0,0,0
18,6,114.10865,30.59134,0,0,0,0,0,0,0
18,7,114.22556,30.498242,0,0,0,0,0,0,0
18,8,114.22556,30.59134,0,0,0,0,0,0,0
18,9,114.16711,30.498242,0,0,0,0,0,0,0
18,10,114.16711,30.59134,0,0,0,0,0,0,0
19,0,114.14762,30.684437,25,2,3,12,0,17,41
19,1,114.16711,30.684437,24,0,2,10,0,12,36
19,2,114.18659,30.684437,23,4,3,8,0,15,38
19,3,114.20608,30.684437,19,2,0,15,0,17,36
19,4,114.22556,30.684437,26,2,3,16,0,21,46
19,5,114.10865,30.498242,0,0,0,0,0,0,0
19,6,114.10865,30.59134,0,0,0,0,0,0,0
19,7,114.22556,30.498242,0,0,0,0,0,0,0
19,8,114.22556,30.59134,0,0,0,0,0,0,0
19,9,114.16711,30.498242,0,0,0,0,0,0,0
19,10,114.16711,30.59134,0,0,0,0,0,0,0
20,0,114.14762,30.684437,25,1,2,14,0,17,41
20,1,114.16711,30.684437,24,0,2,10,0,12,36
20,2,114.18659,30.684437,23,2,2,11,0,15,38
20,3,114.20608,30.684437,19,1,1,15,0,17,36
20,4,114.22556,30.684437,24,3,3,17,0,23,46
20,5,114.10865,30.498242,0,0,0,0,0,0,0
20,6,114.10865,30.59134,0,0,0,0,0,0,0
20,7,114.22556,30.498242,0,0,0,0,0,0,0
20,8,114.22556,30.59134,0,0,0,0,0,0,0
20,9,114.16711,30.498242,0,0,0,0,0,0,0
20,10,114.16711,30.59134,0,0,0,0,0,0,0
21,0,114.14762,30.684437,24,1,2,15,0,18,41
21,1,114.16711,30.684437,23,1,0,12,0,13,36
21,2,114.18659,30.684437,23,0,4,11,0,15,38
21,3,114.20608,30.684437,18,1,2,15,0,18,36
21,4,114.22556,30.684437,24,2,2,19,0,23,46
21,5,114.10865,30.498242,0,0,0,0,0,0,0
21,6,114.10865,30.59134,0,0,0,0,0,0,0
21,7,114.22556,30.498242,0,0,0,0,0,0,0
21,8,114.22556,30.59134,0,0,0,0,0,0,0
21,9,114.16711,30.498242,0,0,0,0,0,0,0
21,10,114.16711,30.59134,0,0,0,0,0,0,0
22,0,114.14762,30.684437,23,2,1,16,0,19,41
22,1,114.16711,30.684437,23,1,0,12,0,13,36
22,2,114.18659,30.684437,22,1,2,13,0,16,38
22,3,114.20608,30.684437,18,1,1,16,0,18,36
22,4,114.22556,30.684437,24,1,2,20,0,23,46
22,5,114.10865,30.498242,0,0,0,0,0,0,0
22,6,114.10865,30.59134,0,0,0,0,0,0,0
22,7,114.22556,30.498242,0,0,0,0,0,0,0
22,8,114.22556,30.59134,0,0,0,0,0,0,0
22,9,114.16711,30.498242,0,0,0,0,0,0,0
22,10,114.16711,30.59134,0,0,0,0,0,0,0
23,0,114.14762,30.684437,22,3,0,17,0,20,41
23,1,114.16711,30.684437,21,3,0,12,0,15,36
23,2,114.18659,30.684437,22,1,0,15,0,16,38
23,3,114.20608,30.684437,17,2,0,17,0,19,36
23,4,114.22556,30.684437,22,2,2,21,0,25,46
23,5,114.10865,30.498242,0,0,0,0,0,0,0
23,6,114.10865,30.59134,0,0,0,0,0,0,0
23,7,114.22556,30.498242,0,0,0,0,0,0,0
23,8,114.22556,30.59134,0,0,0,0,0,0,0
23,9,114.16711,30.498242,0,0,0,0,0,0,0
23,10,114.16711,30.59134,0,0,0,0,0,0,0
24,0,114.14762,30.684437,21,3,1,17,0,21,41
24,1,114.16711,30.684437,21,2,1,12,0,15,36
24,2,114.18659,30.684437,20,3,0,15,0,18,38
24,3,114.20608,30.684437,15,3,1,17,0,21,36
24,4,114.22556,30.684437,20,4,1,22,0,27,46
24,5,114.10865,30.498242,0,0,0,0,0,0,0
24,6,114.10865,30.59134,0,0,0,0,0,0,0
24,7,114.22556,30.498242,0,0,0,0,0,0,0
24,8,114.22556,30.59134,0,0,0,0,0,0,0
24,9,114.16711,30.498242,0,0,0,0,0,0,0
24,10,114.16711,30.59134,0,0,0,0,0,0,0
25,0,114.14762,30.684437,20,3,2,17,0,22,41
25,1,114.16711,30.684437,19,4,1,12,0,17,36
25,2,114.18659,30.684437,20,2,1,15,0,18,38
25,3,114.20608,30.684437,13,5,1,17,0,23,36
25,4,114.22556,30.684437,18,6,0,23,0,29,46
25,5,114.10865,30.498242,0,0,0,0,0,0,0
25,6,114.10865,30.59134,0,0,0,0,0,0,0
25,7,114.22556,30.498242,0,0,0,0,0,0,0
25,8,114.22556,30.59134,0,0,0,0,0,0,0
25,9,114.16711,30.498242,0,0,0,0,0,0,0
25,10,114.16711,30.59134,0,0,0,0,0,0,0
26,0,114.14762,30.684437,20,2,2,18,0,22,41
26,1,114.16711,30.684437,19,2,2,13,0,17,36
26,2,114.18659,30.684437,20,2,1,15,0,18,38
26,3,114.20608,30.684437,13,4,1,18,0,23,36
26,4,114.22556,30.684437,18,4,2,23,0,29,46
26,5,114.10865,30.498242,0,0,0,0,0,0,0
26,6,114.10865,30.59134,0,0,0,0,0,0,0
26,7,114.22556,30.498242,0,0,0,0,0,0,0
26,8,114.22556,30.59134,0,0,0,0,0,0,0
26,9,114.16711,30.498242,0,0,0,0,0,0,0
26,10,114.16711,30.59134,0,0,0,0,0,0,0
27,0,114.14762,30.684437,20,1,2,19,0,22,41
27,1,114.16711,30.684437,18,3,2,13,0,18,36
27,2,114.18659,30.684437,19,1,2,16,0,19,38
27,3,114.20608,30.684437,12,3,3,18,0,24,36
27,4,114.22556,30.684437,18,2,4,23,0,29,46
27,5,114.10865,30.498242,0,0,0,0,0,0,0
27,6,114.10865,30.59134,0,0,0,0,0,0,0
27,7,114.22556,30.498242,0,0,0,0,0,0,0
27,8,114.22556,30.59134,0,0,0,0,0,0,0
27,9,114.16711,30.498242,0,0,0,0,0,0,0
27,10,114.16711,30.59134,0,0,0,0,0,0,0
28,0,114.14762,30.684437,19,1,2,20,0,23,41
28,1,114.16711,30.684437,18,1,2,15,0,18,36
28,2,114.18659,30.684437,18,2,2,16,0,20,38
28,3,114.20608,30.684437,11,2,4,19,0,25,36
28,4,114.22556,30.684437,18,0,4,25,0,29,46
28,5,114.10865,30.498242,0,0,0,0,0,0,0
28,6,114.10865,30.59134,0,0,0,0,0,0,0
28,7,114.22556,30.498242,0,0,0,0,0,0,0
28,8,114.22556,30.59134,0,0,0,0,0,0,0
28,9,114.16711,30.498242,0,0,0,0,0,0,0
28,10,114.16711,30.59134,0,0,0,0,0,0,0
29,0,114.14762,30.684437,19,1,1,21,0,23,41
29,1,114.16711,30.684437,17,2,2,15,0,19,36
29,2,114.18659,30.684437,18,2,0,18,0,20,38
29,3,114.20608,30.684437,10,3,2,21,0,26,36
29,4,114.22556,30.684437,17,1,2,27,0,30,46
29,5,114.10865,30.498242,0,0,0,0,0,0,0
29,6,114.10865,30.59134,0,0,0,0,0,0,0
29,7,114.22556,30.498242,0,0,0,0,0,0,0
29,8,114.22556,30.59134,0,0,0,0,0,0,0
29,9,114.16711,30.498242,0,0,0,0,0,0,0
29,10,114.16711,30.59134,0,0,0,0,0,0,0
30,0,114.14762,30.684437,19,1,0,22,0,23,41
30,1,114.16711,30.684437,17,1,1,17,0,19,36
30,2,114.18659,30.684437,18,1,1,18,0,20,38
30,3,114.20608,30.684437,10,2,1,23,0,26,36
30,4,114.22556,30.684437,17,1,0,29,0,30,46
30,5,114.10865,30.498242,0,0,0,0,0,0,0
30,6,114.10865,30.59134,0,0,0,0,0,0,0
30,7,114.22556,30.498242,0,0,0,0,0,0,0
30,8,114.22556,30.59134,0,0,0,0,0,0,0
30,9,114.16711,30.498242,0,0,0,0,0,0,0
30,10,114.16711,30.59134,0,0,0,0,0,0,0
31,0,114.14762,30.684437,19,0,1,22,0,23,41
31,1,114.16711,30.684437,16,2,1,17,0,20,36
31,2,114.18659,30.684437,16,2,2,18,0,22,38
31,3,114.20608,30.684437,10,1,2,23,0,26,36
31,4,114.22556,30.684437,17,1,0,29,0,30,46
31,5,114.10865,30.498242,0,0,0,0,0,0,0
31,6,114.10865,30.59134,0,0,0,0,0,0,0
31,7,114.22556,30.498242,0,0,0,0,0,0,0
31,8,114.22556,30.59134,0,0,0,0,0,0,0
31,9,114.16711,30.498242,0,0,0,0,0,0,0
31,10,114.16711,30.59134,0,0,0,0,0,0,0
32,0,114.14762,30.684437,17,2,1,22,0,25,41
32,1,114.16711,30.684437,16,1,1,18,0,20,36
32,2,114.18659,30.684437,13,5,1,19,0,25,38
32,3,114.20608,30.684437,10,0,2,24,0,26,36
32,4,114.22556,30.684437,17,0,1,29,0,30,46
32,5,114.10865,30.498242,0,0,0,0,0,0,0
32,6,114.10865,30.59134,0,0,0,0,0,0,0
32,7,114.22556,30.498242,0,0,0,0,0,0,0
32,8,114.22556,30.59134,0,0,0,0,0,0,0
32,9,114.16711,30.498242,0,0,0,0,0,0,0
32,10,114.16711,30.59134,0,0,0,0,0,0,0
33,0,114.14762,30.684437,16,3,0,23,0,26,41
33,1,114.16711,30.684437,15,2,1,18,0,21,36
33,2,114.18659,30.684437,13,5,0,20,0,25,38
33,3,114.20608,30.684437,10,0,1,25,0,26,36
33,4,114.22556,30.684437,17,0,1,29,0,30,46
33,5,114.10865,30.498242,0,0,0,0,0,0,0
33,6,114.10865,30.59134,0,0,0,0,0,0,0
33,7,114.22556,30.498242,0,0,0,0,0,0,0
33,8,114.22556,30.59134,0,0,0,0,0,0,0
33,9,114.16711,30.498242,0,0,0,0,0,0,0
33,10,114.16711,30.59134,0,0,0,0,0,0,0
34,0,114.14762,30.684437,16,3,0,23,0,26,41
34,1,114.16711,30.684437,15,1,1,19,0,21,36
34,2,114.18659,30.684437,13,3,2,20,0,25,38
34,3,114.20608,30.684437,10,0,0,26,0,26,36
34,4,114.22556,30.684437,17,0,0,30,0,30,46
34,5,114.10865,30.498242,0,0,0,0,0,0,0
34,6,114.10865,30.59134,0,0,0,0,0,0,0
34,7,114.22556,30.498242,0,0,0,0,0,0,0
34,8,114.22556,30.59134,0,0,0,0,0,0,0
34,9,114.16711,30.498242,0,0,0,0,0,0,0
34,10,114.16711,30.59134,0,0,0,0,0,0,0
35,0,114.14762,30.684437,16,1,2,23,0,26,41
35,1,114.16711,30.684437,14,2,1,19,0,22,36
35,2,114.18659,30.684437,11,2,5,20,0,27,38
35,3,114.20608,30.684437,9,1,0,26,0,27,36
35,4,114.22556,30.684437,15,2,0,30,0,32,46
35,5,114.10865,30.498242,0,0,0,0,0,0,0
35,6,114.10865,30.59134,0,0,0,0,0,0,0
35,7,114.22556,30.498242,0,0,0,0,0,0,0
35,8,114.22556,30.59134,0,0,0,0,0,0,0
35,9,114.16711,30.498242,0,0,0,0,0,0,0
35,10,114.16711,30.59134,0,0,0,0,0,0,0
36,0,114.14762,30.684437,16,0,3,23,0,26,41
36,1,114.16711,30.684437,13,2,1,20,0,23,36
36,2,114.18659,30.684437,11,2,3,22,0,27,38
36,3,114.20608,30.684437,9,1,0,26,0,27,36
36,4,114.22556,30.684437,15,2,0,30,0,32,46
36,5,114.10865,30.498242,0,0,0,0,0,0,0
36,6,114.10865,30.59134,0,0,0,0,0,0,0
36,7,114.22556,30.498242,0,0,0,0,0,0,0
36,8,114.22556,30.59134,0,0,0,0,0,0,0
36,9,114.16711,30.498242,0,0,0,0,0,0,0
36,10,114.16711,30.59134,0,0,0,0,0,0,0
37,0,114.14762,30.684437,16,0,1,25,0,26,41
37,1,114.16711,30.684437,13,2,1,20,0,23,36
37,2,114.18659,30.684437,10,3,0,25,0,28,38
37,3,114.20608,30.684437,8,2,0,26,0,28,36
37,4,114.22556,30.684437,15,2,0,30,0,32,46
37,5,114.10865,30.498242,0,0,0,0,0,0,0
37,6,114.10865,30.59134,0,0,0,0,0,0,0
37,7,114.22556,30.498242,0,0,0,0,0,0,0
37,8,114.22556,30.59134,0,0,0,0,0,0,0
37,9,114.16711,30.498242,0,0,0,0,0,0,0
37,10,114.16711,30.59134,0,0,0,0,0,0,0
38,0,114.14762,30.684437,16,0,0,26,0,26,41
38,1,114.16711,30.684437,12,2,1,21,0,24,36
38,2,114.18659,30.684437,10,1,2,25,0,28,38
38,3,114.20608,30.684437,7,2,1,26,0,29,36
38,4,114.22556,30.684437,15,0,2,30,0,32,46
38,5,114.10865,30.498242,0,0,0,0,0,0,0
38,6,114.10865,30.59134,0,0,0,0,0,0,0
38,7,114.22556,30.498242,0,0,0,0,0,0,0
38,8,114.22556,30.59134,0,0,0,0,0,0,0
38,9,114.16711,30.498242,0,0,0,0,0,0,0
38,10,114.16711,30.59134,0,0,0,0,0,0,0
39,0,114.14762,30.684437,15,1,0,26,0,27,41
39,1,114.16711,30.684437,12,1,2,21,0,24,36
39,2,114.18659,30.684437,10,1,2,25,0,28,38
39,3,114.20608,30.684437,7,2,1,26,0,29,36
39,4,114.22556,30.684437,15,0,2,30,0,32,46
39,5,114.10865,30.498242,0,0,0,0,0,0,0
39,6,114.10865,30.59134,0,0,0,0,0,0,0
39,7,114.22556,30.498242,0,0,0,0,0,0,0
39,8,114.22556,30.59134,0,0,0,0,0,0,0
39,9,114.16711,30.498242,0,0,0,0,0,0,0
39,10,114.16711,30.59134,0,0,0,0,0,0,0
40,0,114.14762,30.684437,15,1,0,26,0,27,41
40,1,114.16711,30.684437,12,1,1,22,0,24,36
40,2,114.18659,30.684437,10,0,1,27,0,28,38
40,3,114.20608,30.684437,7,0,2,27,0,29,36
40,4,114.22556,30.684437,15,0,0,32,0,32,46
40,5,114.10865,30.498242,0,0,0,0,0,0,0
40,6,114.10865,30.59134,0,0,0,0,0,0,0
40,7,114.22556,30.498242,0,0,0,0,0,0,0
40,8,114.22556,30.59134,0,0,0,0,0,0,0
40,9,114.16711,30.498242,0,0,0,0,0,0,0
40,10,114.16711,30.59134,0,0,0,0,0,0,0
41,0,114.14762,30.684437,15,1,0,26,0,27,41
41,1,114.16711,30.684437,12,0,1,23,0,24,36
41,2,114.18659,30.684437,10,0,1,27,0,28,38
41,3,114.20608,30.684437,7,0,2,27,0,29,36
41,4,114.22556,30.684437,15,0,0,32,0,32,46
41,5,114.10865,30.498242,0,0,0,0,0,0,0
41,6,114.10865,30.59134,0,0,0,0,0,0,0
41,7,114.22556,30.498242,0,0,0,0,0,0,0
41,8,114.22556,30.59134,0,0,0,0,0,0,0
41,9,114.16711,30.498242,0,0,0,0,0,0,0
41,10,114.16711,30.59134,0,0,0,0,0,0,0
42,0,114.14762,30.684437,15,0,1,26,0,27,41
42,1,114.16711,30.684437,12,0,1,23,0,24,36
42,2,114.18659,30.684437,9,1,0,28,0,29,38
42,3,114.20608,30.684437,7,0,0,29,0,29,36
42,4,114.22556,30.684437,14,1,0,32,0,33,46
42,5,114.10865,30.498242,0,0,0,0,0,0,0
42,6,114.10865,30.59134,0,0,0,0,0,0,0
42,7,114.22556,30.498242,0,0,0,0,0,0,0
42,8,114.22556,30.59134,0,0,0,0,0,0,0
42,9,114.16711,30.498242,0,0,0,0,0,0,0
42,10,114.16711,30.59134,0,0,0,0,0,0,0
43,0,114.14762,30.684437,15,0,1,26,0,27,41
43,1,114.16711,30.684437,12,0,0,24,0,24,36
43,2,114.18659,30.684437,9,1,0,28,0,29,38
43,3,114.20608,30.684437,5,2,0,29,0,31,36
43,4,114.22556,30.684437,14,1,0,32,0,33,46
43,5,114.10865,30.498242,0,0,0,0,0,0,0
43,6,114.10865,30.59134,0,0,0,0,0,0,0
43,7,114.22556,30.498242,0,0,0,0,0,0,0
43,8,114.22556,30.59134,0,0,0,0,0,0,0
43,9,114.16711,30.498242,0,0,0,0,0,0,0
43,10,114.16711,30.59134,0,0,0,0,0,0,0
44,0,114.14762,30.684437,14,1,0,27,0,28,41
44,1,114.16711,30.684437,12,0,0,24,0,24,36
44,2,114.18659,30.684437,9,1,0,28,0,29,38
44,3,114.20608,30.684437,5,2,0,29,0,31,36
44,4,114.22556,30.684437,14,1,0,32,0,33,46
44,5,114.10865,30.498242,0,0,0,0,0,0,0
44,6,114.10865,30.59134,0,0,0,0,0,0,0
44,7,114.22556,30.498242,0,0,0,0,0,0,0
44,8,114.22556,30.59134,0,0,0,0,0,0,0
44,9,114.16711,30.498242,0,0,0,0,0,0,0
44,10,114.16711,30.59134,0,0,0,0,0,0,0
45,0,114.14762,30.684437,13,2,0,27,0,29,41
45,1,114.16711,30.684437,12,0,0,24,0,24,36
45,2,114.18659,30.684437,9,0,1,28,0,29,38
45,3,114.20608,30.684437,4,3,0,29,0,32,36
45,4,114.22556,30.684437,14,0,1,32,0,33,46
